2019/4/11,reading,1,24,10,9:30,9:31
2019/5/9,reading,4,94,6,9:01,9:10
2019/5/9,reading,4,71,10,9:01,9:06
2019/5/9,reading,4,10,8,9:01,9:06
2019/5/9,reading,4,92,10,9:01,9:11
2019/5/9,reading,4,106,8,9:01,9:10
2019/5/9,reading,4,31,10,9:01,9:07
2019/5/9,reading,4,122,4,9:01,9:10
2019/5/9,reading,4,90,10,9:01,9:04
2019/5/9,reading,4,29,6,9:01,9:07
2019/5/9,reading,4,50,8,9:01,9:09
2019/5/9,reading,4,77,8,9:01,9:05
2019/5/9,reading,4,4,8,9:01,9:06
2019/5/9,reading,4,111,10,9:01,9:05
2019/5/9,reading,4,48,6,9:01,9:08
2019/5/9,reading,4,107,6,9:01,9:07
2019/5/9,reading,4,32,8,9:01,9:05
2019/5/9,reading,4,121,10,9:02,9:09
2019/5/9,reading,4,141,8,9:02,9:05
2019/5/9,reading,4,109,6,9:02,9:06
2019/5/9,reading,4,108,2,9:02,9:09
2019/5/9,reading,4,124,8,9:02,9:10
2019/5/9,reading,4,133,8,9:02,9:09
2019/5/9,reading,4,37,8,9:02,9:09
2019/5/9,reading,4,56,6,9:02,9:07
2019/5/9,reading,4,114,8,9:02,9:10
2019/5/9,reading,4,134,10,9:02,9:06
2019/5/9,reading,4,130,6,9:02,9:07
2019/5/9,reading,4,144,2,9:03,9:12
2019/5/9,reading,4,69,8,9:03,9:07
2019/5/9,reading,4,81,8,9:03,9:09
2019/5/9,reading,4,3,8,9:03,9:08
2019/5/9,reading,4,58,8,9:03,9:10
2019/5/9,reading,4,129,10,9:03,9:08
2019/5/9,reading,4,61,10,9:04,9:11
2019/5/9,reading,4,113,8,9:04,9:07
2019/5/9,reading,4,41,6,9:04,9:08
2019/5/9,reading,4,88,6,9:04,9:14
2019/5/9,reading,4,127,4,9:04,9:09
2019/5/9,reading,4,112,10,9:04,9:08
2019/5/9,reading,4,51,10,9:04,9:13
2019/5/9,reading,4,13,6,9:04,9:14
2019/5/9,reading,4,125,8,9:04,9:10
2019/5/9,reading,4,79,8,9:05,9:13
2019/5/9,reading,4,80,8,9:05,9:13
2019/5/9,reading,4,66,6,9:05,9:09
2019/5/9,reading,4,137,6,9:05,9:09
2019/5/9,reading,4,115,10,9:06,9:13
2019/5/9,reading,4,131,8,9:06,9:09
2019/5/9,reading,4,65,10,9:07,9:11
2019/5/9,reading,4,2,6,9:07,9:12
2019/5/9,reading,4,33,8,9:08,9:12
2019/5/9,reading,4,139,2,9:08,9:09
2019/5/9,reading,4,47,6,9:09,9:14
2019/5/9,reading,4,142,8,9:11,9:14
2019/5/9,reading,4,119,8,9:12,9:14
2019/5/9,reading,4,9,0,9:13,9:15
2019/5/9,reading,4,128,2,9:14,9:15
2019/5/9,reading,4,75,0,9:14,9:14
2019/5/9,reading,4,86,0,9:14,9:14
2019/5/9,reading,4,40,2,9:14,9:15
2019/4/25,reading,3,42,10,9:00,9:08
2019/4/25,reading,3,4,8,9:00,9:09
2019/4/25,reading,3,91,2,9:00,9:08
2019/4/25,reading,3,24,10,9:00,9:12
2019/4/25,reading,3,120,10,9:00,9:07
2019/4/25,reading,3,103,8,9:00,9:04
2019/4/25,reading,3,76,2,9:00,9:13
2019/4/25,reading,3,33,6,9:00,9:13
2019/4/25,reading,3,44,6,9:00,9:06
2019/4/25,reading,3,6,6,9:00,9:05
2019/4/25,reading,3,49,6,9:00,9:07
2019/4/25,reading,3,27,6,9:00,9:08
2019/4/25,reading,3,72,6,9:00,9:11
2019/4/25,reading,3,137,2,9:00,9:06
2019/4/25,reading,3,11,10,9:00,9:03
2019/4/25,reading,3,67,8,9:00,9:09
2019/4/25,reading,3,23,6,9:00,9:07
2019/4/25,reading,3,28,8,9:00,9:13
2019/4/25,reading,3,100,4,9:00,9:07
2019/4/25,reading,3,105,8,9:00,9:06
2019/4/25,reading,3,34,2,9:00,9:09
2019/4/25,reading,3,14,6,9:00,9:11
2019/4/25,reading,3,93,2,9:00,9:09
2019/4/25,reading,3,130,6,9:00,9:09
2019/4/25,reading,3,124,10,9:00,9:14
2019/4/25,reading,3,21,8,9:00,9:06
2019/4/25,reading,3,108,2,9:00,9:06
2019/4/25,reading,3,45,8,9:00,9:13
2019/4/25,reading,3,17,6,9:00,9:12
2019/4/25,reading,3,3,4,9:00,9:12
2019/4/25,reading,3,110,10,9:00,9:09
2019/4/25,reading,3,70,2,9:00,9:11
2019/4/25,reading,3,135,4,9:00,9:13
2019/4/25,reading,3,114,8,9:00,9:09
2019/4/25,reading,3,5,10,9:00,9:06
2019/4/25,reading,3,123,8,9:00,9:11
2019/4/25,reading,3,85,10,9:00,9:10
2019/4/25,reading,3,73,2,9:00,9:13
2019/4/25,reading,3,53,4,9:00,9:08
2019/4/25,reading,3,56,6,9:00,9:11
2019/4/25,reading,3,57,4,9:00,9:07
2019/4/25,reading,3,102,4,9:00,9:14
2019/4/25,reading,3,18,6,9:00,9:08
2019/4/25,reading,3,19,4,9:00,9:10
2019/4/25,reading,3,59,8,9:00,9:12
2019/4/25,reading,3,77,8,9:00,9:11
2019/4/25,reading,3,20,2,9:00,9:13
2019/4/25,reading,3,52,0,9:00,9:11
2019/4/25,reading,3,99,2,9:01,9:03
2019/4/25,reading,3,88,4,9:01,9:11
2019/4/25,reading,3,8,8,9:01,9:10
2019/4/25,reading,3,16,0,9:01,9:11
2019/4/25,reading,3,12,8,9:01,9:04
2019/4/25,reading,3,112,8,9:01,9:13
2019/4/25,reading,3,55,8,9:01,9:08
2019/4/25,reading,3,94,10,9:01,9:10
2019/4/25,reading,3,126,6,9:01,9:06
2019/4/25,reading,3,141,6,9:01,9:04
2019/4/25,reading,3,71,2,9:01,9:06
2019/4/25,reading,3,36,8,9:01,9:06
2019/4/25,reading,3,35,8,9:01,9:11
2019/4/25,reading,3,97,6,9:01,9:10
2019/4/25,reading,3,95,4,9:01,9:09
2019/4/25,reading,3,96,6,9:01,9:07
2019/4/25,reading,3,138,8,9:01,9:15
2019/4/25,reading,3,22,8,9:01,9:08
2019/4/25,reading,3,9,4,9:01,9:06
2019/4/25,reading,3,7,10,9:01,9:10
2019/4/25,reading,3,50,10,9:01,9:04
2019/4/25,reading,3,31,4,9:01,9:06
2019/4/25,reading,3,46,4,9:01,9:12
2019/4/25,reading,3,64,10,9:01,9:10
2019/4/25,reading,3,80,4,9:01,9:07
2019/4/25,reading,3,30,8,9:01,9:08
2019/4/25,reading,3,78,6,9:01,9:13
2019/4/25,reading,3,92,10,9:01,9:06
2019/4/25,reading,3,127,6,9:01,9:07
2019/4/25,reading,3,119,8,9:01,9:11
2019/4/25,reading,3,81,8,9:01,9:07
2019/4/25,reading,3,60,4,9:01,9:09
2019/4/25,reading,3,39,8,9:02,9:14
2019/4/25,reading,3,122,0,9:02,9:08
2019/4/25,reading,3,132,4,9:02,9:11
2019/4/25,reading,3,25,8,9:02,9:07
2019/4/25,reading,3,129,6,9:02,9:13
2019/4/25,reading,3,75,8,9:02,9:12
2019/4/25,reading,3,58,10,9:02,9:08
2019/4/25,reading,3,133,8,9:02,9:11
2019/4/25,reading,3,32,6,9:02,9:13
2019/4/25,reading,3,104,8,9:02,9:05
2019/4/25,reading,3,118,2,9:02,9:12
2019/4/25,reading,3,79,8,9:02,9:10
2019/4/25,reading,3,37,4,9:03,9:13
2019/4/25,reading,3,115,8,9:03,9:10
2019/4/25,reading,3,66,8,9:03,9:08
2019/4/25,reading,3,82,8,9:03,9:09
2019/4/25,reading,3,106,10,9:03,9:14
2019/4/25,reading,3,68,0,9:03,9:12
2019/4/25,reading,3,10,8,9:03,9:13
2019/4/25,reading,3,144,6,9:03,9:11
2019/4/25,reading,3,109,6,9:03,9:09
2019/4/25,reading,3,90,10,9:03,9:05
2019/4/25,reading,3,113,2,9:03,9:09
2019/4/25,reading,3,143,8,9:04,9:13
2019/4/25,reading,3,29,2,9:04,9:09
2019/4/25,reading,3,2,8,9:04,9:12
2019/4/25,reading,3,26,10,9:04,9:10
2019/4/25,reading,3,40,10,9:04,9:09
2019/4/25,reading,3,140,2,9:04,9:10
2019/4/25,reading,3,121,8,9:05,9:11
2019/4/25,reading,3,87,8,9:05,9:05
2019/4/25,reading,3,101,2,9:05,9:13
2019/4/25,reading,3,117,8,9:05,9:11
2019/4/25,reading,3,125,10,9:05,9:07
2019/4/25,reading,3,139,0,9:06,9:10
2019/4/25,reading,3,61,4,9:06,9:13
2019/4/25,reading,3,65,8,9:07,9:14
2019/4/25,reading,3,41,0,9:07,9:09
2019/4/25,reading,3,111,8,9:07,9:12
2019/4/25,reading,3,107,8,9:07,9:13
2019/4/25,reading,3,134,0,9:07,9:09
2019/4/25,reading,3,116,2,9:08,9:08
2019/4/25,reading,3,62,8,9:09,9:13
2019/4/25,reading,3,69,10,9:10,9:11
2019/4/25,reading,3,83,0,9:10,9:13
2019/4/25,reading,3,48,4,9:11,9:13
2019/4/25,reading,3,74,2,9:11,9:14
2019/4/18,reading,2,45,4,9:00,9:11
2019/4/18,reading,2,30,6,9:00,9:05
2019/4/18,reading,2,17,2,9:00,9:14
2019/4/18,reading,2,136,10,9:00,9:10
2019/4/18,reading,2,83,8,9:00,9:09
2019/4/18,reading,2,63,6,9:00,9:05
2019/4/18,reading,2,12,6,9:00,9:04
2019/4/18,reading,2,42,6,9:00,9:06
2019/4/18,reading,2,41,4,9:00,9:10
2019/4/18,reading,2,126,6,9:00,9:09
2019/4/18,reading,2,144,6,9:00,9:09
2019/4/18,reading,2,71,6,9:00,9:13
2019/4/18,reading,2,92,8,9:00,9:06
2019/4/18,reading,2,73,2,9:00,9:13
2019/4/18,reading,2,40,4,9:00,9:05
2019/4/18,reading,2,109,6,9:00,9:06
2019/4/18,reading,2,132,8,9:00,9:08
2019/4/18,reading,2,143,10,9:00,9:08
2019/4/18,reading,2,24,10,9:00,9:05
2019/4/18,reading,2,52,6,9:00,9:06
2019/4/18,reading,2,87,10,9:00,9:07
2019/4/18,reading,2,18,6,9:00,9:08
2019/4/18,reading,2,129,4,9:00,9:09
2019/4/18,reading,2,77,10,9:00,9:06
2019/4/18,reading,2,11,10,9:00,9:10
2019/4/18,reading,2,6,6,9:00,9:11
2019/4/18,reading,2,105,8,9:00,9:10
2019/4/18,reading,2,96,6,9:00,9:07
2019/4/18,reading,2,103,10,9:00,9:05
2019/4/18,reading,2,68,10,9:00,9:05
2019/4/18,reading,2,120,6,9:00,9:04
2019/4/18,reading,2,107,0,9:00,9:06
2019/4/18,reading,2,79,4,9:00,9:14
2019/4/18,reading,2,15,10,9:00,9:10
2019/4/18,reading,2,4,10,9:00,9:07
2019/4/18,reading,2,23,4,9:01,9:06
2019/4/18,reading,2,28,4,9:01,9:07
2019/4/18,reading,2,135,8,9:01,9:12
2019/4/18,reading,2,60,4,9:01,9:10
2019/4/18,reading,2,114,6,9:01,9:08
2019/4/18,reading,2,72,2,9:01,9:12
2019/4/18,reading,2,27,4,9:01,9:08
2019/4/18,reading,2,84,6,9:01,9:15
2019/4/18,reading,2,32,4,9:01,9:11
2019/4/18,reading,2,104,10,9:01,9:10
2019/4/18,reading,2,49,4,9:01,9:09
2019/4/18,reading,2,21,10,9:01,9:12
2019/4/18,reading,2,39,6,9:01,9:13
2019/4/18,reading,2,112,8,9:01,9:07
2019/4/18,reading,2,59,2,9:01,9:11
2019/4/18,reading,2,62,2,9:01,9:14
2019/4/18,reading,2,137,4,9:01,9:11
2019/4/18,reading,2,101,10,9:01,9:12
2019/4/18,reading,2,61,10,9:01,9:10
2019/4/18,reading,2,85,6,9:01,9:07
2019/4/18,reading,2,94,8,9:01,9:08
2019/4/18,reading,2,123,10,9:01,9:09
2019/4/18,reading,2,5,2,9:01,9:14
2019/4/18,reading,2,75,6,9:01,9:09
2019/4/18,reading,2,20,6,9:01,9:11
2019/4/18,reading,2,93,6,9:01,9:03
2019/4/18,reading,2,51,10,9:01,9:08
2019/4/18,reading,2,8,4,9:01,9:05
2019/4/18,reading,2,76,4,9:01,9:08
2019/4/18,reading,2,55,6,9:01,9:07
2019/4/18,reading,2,90,10,9:01,9:03
2019/4/18,reading,2,70,6,9:01,9:08
2019/4/18,reading,2,117,6,9:01,9:05
2019/4/18,reading,2,110,4,9:01,9:08
2019/4/18,reading,2,67,6,9:01,9:06
2019/4/18,reading,2,7,6,9:01,9:04
2019/4/18,reading,2,100,0,9:01,9:11
2019/4/18,reading,2,99,4,9:01,9:05
2019/4/18,reading,2,50,10,9:01,9:04
2019/4/18,reading,2,34,4,9:01,9:10
2019/4/18,reading,2,115,8,9:01,9:10
2019/4/18,reading,2,121,2,9:01,9:10
2019/4/18,reading,2,2,0,9:01,9:10
2019/4/18,reading,2,118,6,9:02,9:10
2019/4/18,reading,2,58,10,9:02,9:06
2019/4/18,reading,2,113,2,9:02,9:06
2019/4/18,reading,2,13,6,9:02,9:12
2019/4/18,reading,2,26,6,9:02,9:12
2019/4/18,reading,2,81,2,9:02,9:07
2019/4/18,reading,2,119,6,9:02,9:10
2019/4/18,reading,2,36,8,9:02,9:08
2019/4/18,reading,2,3,6,9:02,9:07
2019/4/18,reading,2,14,6,9:02,9:10
2019/4/18,reading,2,29,10,9:02,9:07
2019/4/18,reading,2,102,10,9:02,9:12
2019/4/18,reading,2,95,4,9:02,9:10
2019/4/18,reading,2,37,10,9:02,9:05
2019/4/18,reading,2,10,2,9:02,9:15
2019/4/18,reading,2,88,2,9:02,9:10
2019/4/18,reading,2,122,4,9:02,9:10
2019/4/18,reading,2,128,4,9:02,9:10
2019/4/18,reading,2,57,4,9:02,9:08
2019/4/18,reading,2,125,6,9:02,9:10
2019/4/18,reading,2,97,0,9:02,9:14
2019/4/18,reading,2,82,6,9:02,9:09
2019/4/18,reading,2,80,6,9:02,9:06
2019/4/18,reading,2,16,4,9:02,9:10
2019/4/18,reading,2,91,6,9:02,9:10
2019/4/18,reading,2,25,10,9:02,9:07
2019/4/18,reading,2,106,2,9:02,9:14
2019/4/18,reading,2,64,4,9:02,9:07
2019/4/18,reading,2,139,4,9:02,9:13
2019/4/18,reading,2,19,10,9:02,9:08
2019/4/18,reading,2,44,6,9:02,9:10
2019/4/18,reading,2,111,4,9:03,9:12
2019/4/18,reading,2,142,10,9:03,9:08
2019/4/18,reading,2,141,10,9:03,9:08
2019/4/18,reading,2,31,6,9:03,9:08
2019/4/18,reading,2,108,4,9:03,9:07
2019/4/18,reading,2,133,4,9:03,9:08
2019/4/18,reading,2,53,6,9:04,9:07
2019/4/18,reading,2,22,6,9:04,9:14
2019/4/18,reading,2,130,4,9:05,9:11
2019/4/18,reading,2,127,2,9:05,9:09
2019/4/18,reading,2,46,4,9:05,9:14
2019/4/18,reading,2,66,4,9:06,9:13
2019/4/18,reading,2,124,0,9:06,9:14
2019/4/18,reading,2,69,10,9:06,9:09
2019/4/18,reading,2,48,,9:07,
2019/4/18,reading,2,65,6,9:07,9:10
2019/4/18,reading,2,33,6,9:07,9:14
2019/4/18,reading,2,9,4,9:08,9:15
2019/4/18,reading,2,134,10,9:08,9:14
2019/4/18,reading,2,74,4,9:08,9:13
2019/4/18,reading,2,140,0,9:14,9:15